SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistName,Danceability,Duration,Tempo,Title,Year, ArtistHotttnesss, SongHotttnesss
9729,"SOESPEB12AB018193D",667189,"Funeral Dirge for the Rotting Sun","AREY3RN1187B993C5F","Goatwhore",0.0,221.20444,107.485,"Sky Inferno",2003,0.4296896292340641,0.5924458644179127
9730,"SOWFTOP12A6D4F6E3D",20630,"Century Seasons","ARZ185I1187FB5B8C5","Jonn Serrie",0.0,435.69587,112.176,"Gentle; the Night (from And the Stars Go With You)",0,0.3718367671234585,0.7127914869833514
9731,"SOACNSF12AB0184B05",424018,"In for the kill","ARW4P0V1187B9B182E","Inhume",0.0,126.04036,126.136,"Process to decelerate",2003,0.3554322891078459,0
9732,"SOQLAEP12A8C1372F1",287708,"La Historia","AR2FSX31187B98E3EF","Ricky Martin",0.0,336.19546,141.71,"Fuego De Noche_ Nieve De Día",2001,0.4814269364777582,0.5519215149416955
9733,"SONEXQJ12AAF3B2A3D",433281,"Knowing","AR9YV621187B99373E","Marco Beltrami",0.0,115.04281,113.863,"Not A Kid Anymore",2009,0.3786499789617854,0.3347065490692206
9734,"SOUECYK12AAF3B3AC7",800001,"Hôtel Costes 11 by Stéphane Pompougnac","ARRW6DJ1187FB50A67","Pacha Massive",0.0,205.89669,105.991,"Don't let go",2006,0.4209454860338134,0
9735,"SOOLIPF12A8C13B0A2",265424,"Eight Parabolic Studies","AR7OEB71187B995A17","Henri Pousseur",0.0,1280.522,63.103,"Parabolics Studies 8",0,0.25751540347437846,0
9736,"SOKEQPR12AB018450F",573104,"Harlem Jazz (Louis Armstrong In New York Volume 4 1925)","ARHSNFO1187B993B7C","Grant And Wilson",0.0,177.99791,95.578,"Find Me At the Greasy Spoon",0,0.21565957758451398,0
9737,"SODYKGH12A6D4FD729",226851,"Hold Me To It","ARBZAIL1187FB5B1C8","Bob Margolin",0.0,227.00363,102.516,"Ice Or Fire",0,0.3268488180257514,0.4944895175021134
9738,"SOVAHZK12A6310F23C",1036,"Fake Plastic Trees","ARH6W4X1187B99274F","Radiohead",0.0,281.12934,99.68,"Fake Plastic Trees (Acoustic Version)",2009,0.6758870114182804,0.6074745483681705
9739,"SOWIOVE12AB0183FF9",554873,"Hi-Fi In Focus...Plus","AR3DYAD1187FB3964E","Chet Atkins",0.0,87.64036,142.48,"Bourrèe",0,0.41457883654371946,0
9740,"SOOKARV12A58A79B73",420785,"High Kicks","ARQZTGO11E8F5C0768","The Stolen Minks",0.0,233.45587,112.152,"Your Broken Heart",0,0.2982691626980635,0.0
9741,"SOXAMTJ12A58A7CD18",25936,"Ponce","ARB5S4L1187FB4AD20","Carlos Ponce",0.0,240.3522,89.981,"Quiero",2002,0.3036181631192548,0.0
9742,"SOUGLNY12A8C135E6D",152442,"Vision Of The Valley","ARLQ5EV1187FB4491D","Don Francisco",0.0,185.44281,142.23,"Righteous Disgrace",0,0.3722985729468398,0.0
9743,"SOBKPYQ12A6D4FBE96",226792,"Keepin' It Unreal","ARTDMPY11F50C4BB18","Dave Graney & Clare Moore",0.0,248.11057,93.982,"You Put a Spell on Me",0,0.0,0
9744,"SOKEDWE12A6D4F9592",44391,"Broken Boy Soldier","AR9NA5G1187B98F460","The Raconteurs",0.0,230.5824,128.186,"Broken Boy Soldier (KCRW Version)",2006,0.5628347513553281,0
9745,"SOYORMO12A8C135428",202644,"Lección De Vuelo_  Versión 3","ARW70HR1187B9A358C","Aleks Syntek",0.0,220.3424,153.97,"Doesn't Matter Where You Are (Intocable)",0,0.3994315443110678,0
9746,"SOVKCHA12A58A7D703",204047,"Segundo","AR7DFJP1187B992F13","Juana Molina",0.0,159.65995,87.461,"Quiero",2003,0.44822358922684985,0.6434705772425585
9747,"SODDBMC12A8C142729",426490,"Dipla Se Sena","AR15O341187B9B182C","Natassa Theodoridou",0.0,233.37751,120.357,"Den Thelo Tipota",0,0.30318955663217473,0
9748,"SOKHGKZ12A8C131E06",241771,"Con Sello De Calidad","AR9MRSJ1187B99B99F","La Charanga Rubalcaba",0.0,217.99138,152.995,"Los Pintores",0,0.2169749606549394,0
9749,"SOJJTCO12A58A7932A",257227,"Zydeco Soul","ARNVYGT1264D12B047","Roy Carrier",0.0,220.1073,104.624,"My Baby Don't Wear No Shoes",0,0.0,0.21204540548371908
9750,"SONIYKB12A8C13C92A",217876,"Tuulten viemää 1994 Juhlapainos","AR22KLC1187B98E812","Kaija Koo",0.0,240.45669,115.979,"Tule lähemmäs Beibi",1993,0.3792280690900896,0.5484122859689867
9751,"SOWRSYU12A8C13E417",310248,"BTNHRESURRECTION","ARUZRFN1187B98AC05","Bone Thugs-N-Harmony",0.0,232.202,158.058,"Servin' Tha Fiends",2000,0.5551383219226409,0
9752,"SOZKYCJ12A6D4F480A",26867,"No Quarter","ARNPPTH1187B9AD429","Jimmy Page / Robert Plant",0.0,348.08118,152.313,"Thank You",0,0.4249403308027947,0.47405483093120077
9753,"SODANQM12CF5F890BC",290937,"In This Skin","ARN7POH1187B9B301E","Jessica Simpson",0.0,250.04363,163.848,"Be",2003,0.586086206760435,0
9754,"SOGRKIL12AB017DECB",327107,"The new rose years","AR3752L1187FB4B67E","The Real Kids",0.0,182.12526,79.694,"Take it slow",0,0.3448719221712127,0
9755,"SOBNNRV12AB0186ED3",768052,"Drones & Tones","ARNBXZH122988F2C16","Ambient Music Therapy",0.0,167.3922,192.242,"Voice of Angels Drone for Spiritual Well Being",0,0.35709960935406626,0.34092275586437804
9756,"SOLMDFX12A6D227250",469045,"Take A Swing With Me","AR4GAFY1187B9B639D","B.B.King",0.0,167.49669,105.552,"Please Love Me",1956,0.5422899334343946,0
9757,"SOJLHAD12A67ADF6A9",528723,"LIVE IN GLASGOW","ARSMRIN1187B9AB35A","Paul Rogers",0.0,265.01179,134.551,"The Hunter",1993,0.3645566762673935,0.3277366831778408
9758,"SOWCFPI12A8C135047",257228,"Zydeco Man","ARYLG3I119B8668696","Rockin' Dopsie_ Jr._ The Zydeco Twisters",0.0,259.39546,146.808,"Lucille",0,0.0,0
9759,"SOKHAHZ12A8C138045",297586,"Unforgettable: With Love","ARBM4TC1187FB5CE98","Natalie Cole",0.0,154.61832,118.222,"Don't Get Around Much Anymore",1991,0.5077816674051294,0.5855790817073204
9760,"SOQEDJW12A6D4FB3F3",46458,"Have You Forgotten?","AR5OB9M1187FB52F29","Darryl Worley",0.0,239.56853,79.534,"Those Less Fortunate Than I",2000,0.5167640302671827,0.5897704239243252
9761,"SOIITEQ12AB01807A2",405763,"Chica Vaivén","AR5OHUU1187FB55B10","Peret",0.0,286.17098,158.79,"Mi Raza",0,0.33961173191175686,0.0
9762,"SOFDDSM12AB0182DCA",484884,"Back In The Game","ARDCKVJ1187FB54D1F","Syl Johnson",0.0,238.86322,122.789,"Driving Wheel",0,0.3884385224952206,0.42744657148843085
9763,"SOXVMRU12AB018A7DA",582309,"Foretaste","ARM9QAE1187B9AF687","Shaman",0.0,456.82893,131.995,"The Muddy Morning Hymn",0,0.41664411403796237,0.0
9764,"SORCBQY12AB0179F6A",619764,"In The Sign of the Raven","AR8TLVX1187B9B2D7D","Mithotyn",0.0,58.30485,179.832,"Let Thy Ale Swing",1998,0.36110593753746045,0.40148671142756037
9765,"SOTFCLG12AAA8C8768",616122,"Nothing But the Blues","ARKJVHY11E2835E76B","Brownie McGhee",0.0,176.37832,94.624,"Tell Me Baby",0,0.3601450565062343,0.0
9766,"SOUBZKN12A6D4FB691",238427,"The Best Of Clifton Chenier","ARDL6T21187FB36FDD","Clifton Chenier",0.0,204.32934,109.681,"It's Hard",0,0.37743297157943834,0.40044346624428967
9767,"SOBOMNB12AC4686536",735109,"Gyldne Øyeblikk","ARSS1OZ1187FB54440","Mons Leidvin Takle",0.0,121.75628,70.806,"Drømmen Om Deg",0,0.28240219935191896,0
9768,"SONPGMN12A8C1403FD",269897,"Grits Ain't Groceries","AR7AOEJ1187FB3D279","Little Milton",0.0,438.88281,97.521,"Walking The Back Streets And Crying",2007,0.3864410971038427,0.0
9769,"SOCWDKB12A58A786A8",153075,"Los Primeros Exitos Alacraneros","AR4W5GR1187FB51F7E","Alacranes Musical",0.0,191.9473,153.145,"La Segunda De Rosales (Album Version)",0,0.44986923314236393,0.24164185385548714
9770,"SORJGIG12A8AE46ABB",138173,"Live At The Greek","ARGVJPK1187B9909EA","Josh Groban",0.0,286.27546,142.98,"Mi Morena (Revised Live Version)",2004,0.7551499130578622,0.6943724567459417
9771,"SOIKYQE12A81356CFD",178620,"Desert Poems","ARN3O411187FB4D859","Stephan Micus",0.0,504.94649,92.203,"Mikhail's Dream",2001,0.36553375619798023,0.3775316449767025
9772,"SOHRTOF12A6D4F989E",75103,"The Rising","ARNMUMC1187B9A7A38","Tigerstyle",0.0,164.93669,131.999,"Bonus Track",0,0.3644505941435213,0.0
9773,"SOXJXPH12A58A7E199",257639,"Rescatame","ARYXOV81187B99831D","Seventh Day Slumber",0.0,257.14893,141.987,"Sabados",0,0.5092430986786269,0.2374078265082083
9774,"SOCYXEO12AB01821FA",423728,"Kino","ARIXB7T1187B9AB215","Intars Busulis",0.0,229.11955,160.275,"?o???? DJ",0,0.3389928026035713,0.0
9775,"SOQTFNI12A8C140C91",308432,"The Silver Lining","ARQXR6R1187FB46FD6","Soul Asylum",0.0,235.20608,151.941,"Slowly Rising",2006,0.4667756219262354,0.3725300393660796
9776,"SOKCJCW12A8C141987",224632,"Mart'nália em Berlim ao vivo","ARIYZFT1187FB5393E","Mart'nália",0.0,224.36526,60.092,"Nas águas de Amaralina",2006,0.3667046199936735,0.5171489733498444
9777,"SOMCIAU12AAF3B5665",323769,"Best Of Jazz","ARZKUQI11F4C8467A5","Oscar Peterson Trio",0.0,152.13669,172.514,"Night And Day",0,0.3825281579378538,0.4944895175021134
9778,"SOSKOIH12A6D4F8956",50781,"Come Here","AR8360R1187FB47C18","Cass Fox",0.0,208.1171,128.865,"Touch Me",0,0.357482871448918,0.5183405378823447
9779,"SOXRDDV12A8C1380DD",291669,"Passenger 57 music from the original motion picture soundtrack","ARHZCG01187B99E4DE","Stanley Clarke",0.0,331.33669,118.188,"Cruisin'",0,0.4648862571321493,0
9780,"SOCZRVD12AC468F110",747108,"Discografía Completa Volumen 14","ARYN8YT1187FB38396","Los Iracundos",0.0,155.01016,97.337,"Siempre Soy Tu Barquito De Papel",0,0.37747250731152715,0
9781,"SOGEAPM12A8C137932",157323,"Truly...Sandy","AR0QS8F1187B9ADC96","Sandy Lam",0.0,178.54649,122.886,"Zhan Zai Di Yi Pai",0,0.35416895482890376,0.0
9782,"SOEENNQ12A6D4FA8C7",175116,"Blind Willie McTell -Statesboro Blues - The Early Years 1927-1935","ARRU9GR1187FB43F56","Blind Willie McTell",0.0,173.08689,123.745,"Love Makin' Mama (Take 2)",0,0.3853449137330586,0
9783,"SOKKLMZ12AB018A141",468717,"Soul of a Man","ARSPQ0H1187B999944","Eric Burdon",0.0,288.70485,97.233,"Feeling Blue",2006,0.3591859927517973,0.34580223396532944
9784,"SOGKODD12A6D4FB0E5",62991,"Tarefero de mis pagos","ARSWXNX1187FB3D04E","Chango Spasiuk",0.0,351.29424,159.825,"Chamamé crudo",0,0.41084158724086123,0.24906579485370342
9785,"SOPEWUF12AC468E520",793205,"Zack's Bon Ton","ARYZX981187B9A995B","Zachary Richard",0.0,193.82812,137.45,"See You Later Alligator",0,0.3228797950126099,0.0
9786,"SOJVLTP12A8C13C83A",266901,"The American","AR4TLW81187B99683D","Martin Sexton",0.0,267.36281,141.438,"Glory Bound (LP Version)",1998,0.44865347112982507,0
9787,"SOPKLAS12AB018EEBB",723108,"Running With Scissors","ARVEZFH1187B9A6F9C","Dominic",0.0,230.71302,87.636,"Simple Plan",0,0.4093053923174716,0.42744657148843085
9788,"SOKSCMS12A8C1318CC",269290,"A new millenium of dub","ARA0JEL1187B998FA3","Dub Wiser",0.0,468.06159,130.019,"Atom x",0,0.39635775416309527,0.4743158904670114
9789,"SONOVWA12A67ADA67B",66636,"Musik für taube Ohren","AR5MSL51187FB52E11","ÄI-TIEM",0.0,288.20853,183.698,"Zeit für Streit",2003,0.0,0
9790,"SOMZKMJ12AB017F236",28503,"The Gold Collection","AR4I72F1187B9A0D85","Suzi Quatro",0.0,175.35955,217.327,"Don't Break My Heart",0,0.23656681277120734,0
9791,"SOAWJAQ12AB01863E0",670951,"Inner-Cept","ARVMZFK11F50C4A0D2","Tunsi",0.0,237.7922,101.527,"The Paper Remix",0,0.31672195348599,0
9792,"SOCCVNR12A81C230BC",275801,"In Session: A Film Music Celebration","ARFAKQ01187B990163","Georges Delerue",0.0,417.12281,76.965,"Platoon - Theme",0,0.3735271701536804,0.0
9793,"SOVFUXP12AB018F6F0",770918,"Live on Lansdowne_ Boston MA","ARD2NDU1187B99B615","Dropkick Murphys",0.0,292.25751,199.497,"Johnny_ I Hardly Knew Ya",0,0.5684918154445614,0.7881621809787434
9794,"SOWBFRD12AB017EA35",551402,"Fire and Ice II - The 'Lost' Tapes","ARLLRL61187B9B6698","The Sonics",0.0,171.15383,163.371,"Love Lights",1967,0.44960808830900445,0.42512465831305757
9795,"SORCKJU12A67021859",10598,"Fly Or Die","ARHAEXZ1187FB54F3C","N.E.R.D.",0.0,221.54404,61.303,"Don't Worry About It (Edited)",2004,0.4112952323919129,0.27893839017042016
9796,"SOOCYBE12A58A7928D",499778,"Brothers In Blues & Sisters In Soul","ARZH0R61187FB422AE","Fontella Bass",0.0,165.72036,124.369,"Rescue Me",1965,0.3925798777553678,0
9797,"SOGXYDI12AB01865E9",675677,"R.andom A.cess M.oney","ARENXFQ1187B996F17","Ram Squad",0.0,249.36444,145.944,"Dirty South",0,0.32273317777724814,0
9798,"SOXLBTX12A8C13CDF9",163245,"Dominator","ARTSGR41187B9912C6","W.A.S.P.",0.0,193.74975,161.032,"Heaven's Hung In Black (Reprise)",2007,0.5372672373405675,0.5611640852053984
9799,"SOSXYFZ12AB018C70F",777285,"Lili Ivanova - Bez Pravila_ Gold Collection","ART9VCW1187B9B6FE6","Lili Ivanova",0.0,268.53832,96.236,"Izgaryam",0,0.2751978617537412,0
9800,"SOEDZOH12AC90716E2",601584,"Foreign Objects","ARA2CR31187FB36A39","The Kitchen",0.0,135.8624,78.681,"...And He Loves It",0,0.0,0
9801,"SOPUAKC12A58A78E8F",581920,"A Band's Gotta Do What A Band's Gotta Do","ARVAE6W1187FB3CAF3","The Refreshments",0.0,168.4371,147.02,"Rock'n'Roll Heaven",0,0.3524101268104496,0.23777087770128338
9802,"SOZTGIY12A8AE47722",138736,"Puerto escondido","ARYC2P31187B9B9AB7","Seguridad Social",0.0,378.04363,140.043,"Soc Mediterrani",2005,0.3903610047576713,0.23962909777363708
9803,"SOWZMBC12A6D4FB3BB",60420,"A History","ARMR44C1187FB433D2","Penguin Café Orchestra",0.0,277.21098,129.691,"Bean Fields (Live) (2001 Digital Remaster)",0,0.40650824851981693,0
9804,"SODDHDA12AB018CF6D",816896,"Live & Filthy","ARD3LXU1187B9ABFC5","Sex Pistols",0.0,126.06649,130.429,"I'm A Lazy Sod (Live)",1998,0.5492043838770254,0.30416950343527516
9805,"SORPACP12AB017DFDB",633575,"We Are One","AR71WYS1187FB5170D","Kelly Sweet",0.0,256.93995,130.106,"Ready For Love",2007,0.42112856643782914,0.5416514429547951
9806,"SOUITHV12A8C1371D3",94939,"Warning Bell","ARSLDFH12454A38A01","Her Majesty's Finest",0.0,149.34159,112.519,"Prof. Henry Stills",0,0.0,0
9807,"SOEDSFB12AB018678D",642319,"Musiikkia TV 2:n Laulava sydän - ohjelmasta","ARKIYC51187FB4775A","Juice Leskinen",0.0,215.03955,85.677,"Sietämätön mies",0,0.429149837002822,0
9808,"SOHBOKB12AB018523D",513253,"Still Unforgettable","ARBM4TC1187FB5CE98","Natalie Cole",0.0,236.19873,167.697,"Busted",2008,0.5077816674051294,0
9809,"SORGPNH12AF72AB8C0",681692,"Dissimulate","AR0VZWC1187B99BA57","The Berzerker",0.0,84.1922,120.907,"Pure Hatred",2002,0.45755390983649336,0
9810,"SOTDUIP12AB017EDD5",537529,"In The Summertime - Greatest Hits","AR07VS41187FB37944","Mungo Jerry",0.0,155.24526,167.793,"Pushbike Song",2001,0.4002112979184991,0
9811,"SOCFGRK12A8C137C8C",296868,"The Opening Of Doors","ARIFK6X1187B9ADA44","Will Ackerman",0.0,194.19383,91.6,"A Movie Of A Placid Lake On A Moonless Night In September - Reprise",1992,0.3870810844539545,0.3347065490692206
9812,"SOKJEMV12A8C1374AD",97779,"Set For Life","ARMVRLO11F4C846488","The Villas",0.0,179.48689,127.362,"To Be In Love",0,0.0,0
9813,"SOBVBID12A8AE474E3",233366,"Endless Pain","ARSCJQW1187B9B3523","Hoods",0.0,63.58159,103.931,"Suffer",0,0.4166101072230988,0.2538347361322313
9814,"SOHOHZQ12A8C134AAB",197970,"Collector's Edition","ARNG61X1187B98C7DF","5 Blind Boys Of Alabama",0.0,173.71383,110.879,"If You Don't Pray For Me",1996,0.42427111444565735,0.0
9815,"SOATICR12A8C139BDB",300080,"Ich bin jung und brauche das Geld","ARI6CSW1187B9AF09A","Eko Fresh feat. Summer Cem & DJ Ses",0.0,244.63628,91.987,"Mönchengladbach Love",2003,0.3559056297814026,0
9816,"SOPRMDL12A8C13CAF6",105985,"Icky Thump","AR8V1WA1187B9AD9E9","The White Stripes",0.0,259.5522,85.159,"A Martyr For My Love For You",2007,0.6538972174277825,0.8450883853168706
9817,"SOKTKBH12A8C136F97",297563,"Punk-O-Rama 3","AR0O3AV1187FB4D030","Wayne Kramer",0.0,248.52853,141.493,"Bad Seed",0,0.5043077259823238,0
9818,"SONBXVT12A67ADC81D",65942,"Explode","AR27CRT1187B9BA011","Jordan & Baker",0.0,424.9073,138.997,"Explode (Epic Extended Mix)",2002,0.2588908204235284,0
9819,"SOCWJDB12A58A776AF",786795,"Big Tunes - Back 2 The 80s","ARWPYQI1187FB4D55A","Rick Astley",0.0,211.69587,113.359,"Never Gonna Give You Up",1987,0.5074642431149818,0.8642488305884541
9820,"SOFHWUZ12A8AE48B9D",185797,"Strictly The Best 28","ARX5XTP1187FB3D8CC","Freddie McGregor",0.0,229.95546,158.113,"YOUR LOVE",0,0.36595104765366643,0.21204540548371908
9821,"SOFECIK12A6701DA51",8506,"The Great Depression","ARTE9CG1187B99B1AF","DMX",0.0,306.05016,92.4,"I'ma Bang",2001,0.5088131950100051,0.5147533243380469
9822,"SOPRPKO12A58A7D934",262302,"Shake The Devil Off","ARF3PG41187FB4B0B4","Dorothy Norwood",0.0,512.91383,78.958,"No Storm",0,0.3203456288328348,0
9823,"SONJYDQ12AB018B0F7",795563,"The Greatest Hits","ARB2M051187FB56FA9","The Sugarhill Gang",0.0,451.02975,213.617,"8th Wonder",1981,0.42272137011677613,0
9824,"SOYXWRU12AB01801AC",453232,"Come Fill Up Your Glasses","ARIT9Y51187FB364AE","The Irish Rovers",0.0,182.04689,115.404,"Little Brigid Flynn",0,0.39888301085686084,0.3658235971743669
9825,"SOFYQSO12AB018A0DA",559011,"Bl_ck B_st_rds","AR6G29T1187B9A99F9","KMD",0.0,147.22567,103.967,"Get-U-Now",2001,0.37998001738563625,0.7211429872493665
9826,"SOSPFTC12AB018E880",822102,"Me Shivajiraje Bhosale Boltoy","ARJ1AMB1187FB40661","Sukhwinder Singh",0.0,342.43873,104.978,"O Raaje",0,0.37262150167840585,0
9827,"SOFOFCW12AC468DFC5",746053,"Pure Cotton","ARWI92K1187B98A5CC","Jets",0.0,260.38812,106.68,"Alligator Come Across (Live)",0,0.4940376649987437,0
9828,"SOTUQQU12AB018CE53",811753,"My Heart Goes Up","ARSMT991187B9A5C45","Keira Green",0.0,181.26322,140.979,"My Heart Goes Up",2004,0.3302947302680234,0
9829,"SOVTKCZ12A8C133DC1",146603,"Tell The World About This","AR5995Z1187B9A112B","The Tarriers",0.0,246.49098,101.131,"Dark As A Dungeon (LP Version)",0,0.13238413834590113,0
9830,"SOALEHA12A8C13ECB3",307618,"Timeless","ARF3GX71187FB3EB66","Martina McBride",0.0,155.97669,168.08,"Thanks A Lot",2005,0.6282464191914875,0.4137398358601097
9831,"SOVJHFQ12A8C13BBF1",216616,"The Better Life - Deluxe Edition","ARW1MUW1187FB4D5A1","3 Doors Down",0.0,278.64771,94.084,"Be Like That",1999,0.6429822198767309,0
9832,"SOSCXBY12A8AE469FF",234155,"Amanajé","ARMEADM11F50C4FDC7","Amanajé",0.0,283.6371,86.679,"Herval na percaria",0,0.19232490928343499,0.0
9833,"SOGBKCK12AF72A0051",514650,"Cronicas De Un Laberinto","ARXRK5A1187FB3EAC6","Jaguares",0.0,308.4273,124.057,"Esta Muy Claro",0,0.4943812090858947,0.38293509007501925
9834,"SOFLXUY12A8C1364F6",90441,"We Are Marshall","AR0CWOB1187B99FA08","Christophe Beck",0.0,150.09914,94.843,"Why Jack Called",2006,0.37838739778300756,0
9835,"SOJXLZA12A6D4F7664",86068,"Ragin'_ Full-On","ARMH10M1187FB4184F","fIREHOSE",0.0,190.51057,136.13,"Things Could Turn Around",0,0.4349760317895153,0
9836,"SOCVAKZ12AB0184D4F",808649,"L'odio del mondo rese l'uomo schiavo dell'amore","ARZBYDY1187FB46DD7","Cali",0.0,158.95465,87.365,"Un nuovo giorno",0,0.34384449941445117,0.0
9837,"SOQDCJO12A6701C086",9683,"Scratch The Surface","ARHL8SP1187B98F8A3","Sick Of It All",0.0,223.7122,101.143,"Consume (LP Version)",1994,0.4208018495070056,0.2707759989463275
9838,"SOACCLQ12A6D4F7F64",75113,"Barsat","ARAXVPF1241B9C9684","Kuldeep Paras",0.0,301.84444,104.02,"Ek Pegh",0,0.0,0.0
9839,"SOJOBPR12A8C13A022",206449,"Resurrection","AROP6331187FB398F7","Festival",0.0,281.57342,125.778,"Festival Resurrection (Outro)",0,0.0,0.319565986882865
9840,"SOGHTLP12AB0187CE8",514617,"Nicho... En El Bar 2","ARRS5961187B99F9DE","Nicho Hinojosa",0.0,188.36853,98.705,"Tus Viejas Cartas",2001,0.36064892481202643,0.56142851762879
9841,"SOZUEFV12A8C141169",223123,"All Good Things","ARRW6DJ1187FB50A67","Pacha Massive",0.0,300.93016,125.994,"Drive",2007,0.4209454860338134,0.5580332287263351
9842,"SOCPLZA12AB018ED00",728459,"Washboard Kings","ARWQ2DR1187B98FF28","Ma Rainey & Her Tub Jug Washboard Band",0.0,181.86404,104.717,"Hear Me Talkin' To You",0,0.3855675231595563,0.0
9843,"SOUGLCH12A8C140306",480199,"Our Favorite Things","AR9O0LF1187B99D0D1","Aisha Duo",0.0,288.60036,86.903,"Beneath an Evening Sky",2005,0.4179673472629846,0.4176416475968032
9844,"SOASWGE12A8C13A206",295537,"Zarzuela Arias & Duets","ARDR4AC1187FB371A1","Montserrat Caballé;Eugenio  Marco",0.0,254.1971,64.796,"Bohemios: No quiero que sepa que aquí vengo yo (Gypsies: I don't want him to know that I am here)",0,0.39137058721808954,0
9845,"SOFRCOR12A8C13DCE7",117302,"Bob Wills Sings And Plays","AR9OLFX1187B9A5762","Bob Wills",0.0,107.93751,157.699,"South",1991,0.37996076697507797,0
9846,"SOFUYVH12A6D4F9FF3",60611,"Bodies_ Rest & Motion [Original Score]","AR7B2HD1187B9A5161","Michael Convertino",0.0,159.16363,172.221,"Main Title [Bodies_ Rest & Motion] (2006 Remastered LP Version)",0,0.30237098962526004,0
9847,"SOAUTVB12AB018AFF0",726495,"Puce de luxe","ARLOVHG1187FB39692","Sébastien Roch",0.0,184.08444,126.103,"",0,0.28435937385934973,0
9848,"SOOFFET12AB0181D0D",415991,"Little Brother","ARATR0U1187B9B76D0","Dead To Me",0.0,105.42975,93.161,"What's Wrong",2008,0.4337287814263827,0.5616924111789523
9849,"SODOOMJ12AB0185178",568321,"Rise Up","ARPTJHV11F4C83EF53","Mighty Diamonds",0.0,215.562,86.205,"Searching",0,0.414609584706623,0.0
9850,"SOHAMPZ12AB018AB4A",814030,"When The Broken Hearted Love Again","ARORFIN1187FB3BE5C","Danielle Bollinger",0.0,555.54567,130.001,"When the Broken Hearted Love Again",2006,0.0,0
9851,"SOVGOEH12AB0189841",513176,"Warped","AR05KQA1187B9963B3","D'Molls",0.0,259.16036,111.217,"Father Time (Album Version)",0,0.2520844264180082,0
9852,"SOSZMFP12AAF3B5692",323827,"Arrival","AR72Q9R1187B98A664","Hatiras",0.0,177.13587,93.749,"Final Flash",2002,0.3814678148235367,0.0
9853,"SOOEUXS12AB018AB2F",570866,"RAM 15x15 Vol 2","ARZRR0M1187FB3EE0A","Sub Focus",0.0,292.98893,173.903,"Juno",2005,0.5155975677296426,0.5216592580484611
9854,"SORUPAW12A8C134375",256249,"Imitations Of Life","ARY0W1O1187FB5B8C0","H-Town",0.0,289.30567,124.152,"Sex Dance",0,0.3986332861319407,0.46384907791765656
9855,"SOFGXTD12A6D4F8861",28786,"Preludes_ Airs And Yodels (A Penguin Cafe Primer)","ARMR44C1187FB433D2","Penguin Café Orchestra",0.0,72.77669,33.009,"Harmonic Necklace",1981,0.40650824851981693,0.541551997892655
9856,"SOUDAKO12A6D4F6A89",29535,"Snap","ARJG2ID1187B9A767E","The Jam",0.0,135.83628,139.826,"Start!",1980,0.547746274612012,0.4137398358601097
9857,"SOUAFIJ12A58A7CC67",270470,"The Singles","AR1USMR1187B9B6CD1","Tullycraft",0.0,206.13179,144.438,"Loveless",1999,0.3700367944235147,0.3552855364230894
